class,offset,width,x87,evidence
NetWin,0xA20,4,0,"?on_redraw@NetWin@@QAEXXZ: mov eax, dword ptr [ecx + 0xc] at 0x00481B1C"
NetWin,0xA74,4,0,"?draw_player_names@NetWin@@QAEXXZ: mov edx, dword ptr [edi - 0x1e4] at 0x004805A4"
NetWin,0xA78,4,0,"?draw_player_names@NetWin@@QAEXXZ: mov ecx, dword ptr [eax + 4] at 0x004805AD"
NetWin,0xA7C,4,0,"?draw_player_names@NetWin@@QAEXXZ: mov edx, dword ptr [eax + 8] at 0x004805B3"
NetWin,0xA80,4,0,"?draw_player_names@NetWin@@QAEXXZ: mov eax, dword ptr [eax + 0xc] at 0x004805B9"
NetWin,0xAE4,4,0,"?draw_factions@NetWin@@QAEXXZ: mov edx, dword ptr [ecx] at 0x0047FF4B"
NetWin,0xAE8,4,0,"?draw_factions@NetWin@@QAEXXZ: mov eax, dword ptr [ecx + 4] at 0x0047FF51"
NetWin,0xAEC,4,0,"?draw_factions@NetWin@@QAEXXZ: mov edx, dword ptr [ecx + 8] at 0x0047FF5A"
NetWin,0xAF0,4,0,"?draw_factions@NetWin@@QAEXXZ: mov eax, dword ptr [ecx + 0xc] at 0x0047FF60"
NetWin,0xB54,4,0,"?draw_diffs@NetWin@@QAEXXZ: mov ecx, dword ptr [eax] at 0x004801F7"
NetWin,0xB58,4,0,"?draw_diffs@NetWin@@QAEXXZ: mov edx, dword ptr [eax + 4] at 0x004801FC"
NetWin,0xB5C,4,0,"?draw_diffs@NetWin@@QAEXXZ: mov ecx, dword ptr [eax + 8] at 0x00480202"
NetWin,0xB60,4,0,"?draw_diffs@NetWin@@QAEXXZ: mov edx, dword ptr [eax + 0xc] at 0x0048020B"
NetWin,0xBC4,4,0,"?draw_player_names@NetWin@@QAEXXZ: mov ecx, dword ptr [edi - 0x94] at 0x00480543"
NetWin,0xBC8,4,0,"?draw_player_names@NetWin@@QAEXXZ: mov edx, dword ptr [edi - 0x90] at 0x0048053D"
NetWin,0xBCC,4,0,"?draw_player_names@NetWin@@QAEXXZ: mov edx, dword ptr [edi - 0x8c] at 0x00480835"
NetWin,0xBD0,4,0,"?draw_player_names@NetWin@@QAEXXZ: mov edx, dword ptr [edi - 0x88] at 0x00480826"
NetWin,0xC54,4,0,"?draw_player_names@NetWin@@QAEXXZ: mov ecx, dword ptr [edi - 4] at 0x004807C2"
NetWin,0xC58,4,0,"?draw_player_names@NetWin@@QAEXXZ: mov eax, dword ptr [edi] at 0x004807BD"
NetWin,0xC5C,4,0,"?draw_player_names@NetWin@@QAEXXZ: mov edx, dword ptr [edi + 4] at 0x004807C8"
NetWin,0xC60,4,0,"?draw_player_names@NetWin@@QAEXXZ: mov edx, dword ptr [edi + 8] at 0x004807BF"
NetWin,0xD14,4,0,"?draw_custom_rules@NetWin@@QAEXXZ: mov edi, dword ptr [edi] at 0x0047FA56"
NetWin,0xD18,4,0,"?draw_custom_rules@NetWin@@QAEXXZ: mov esi, dword ptr [esi + 0xd18] at 0x0047FA58"
NetWin,0xD40,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [edi], 0x66adc8 at 0x00483662"
NetWin,0x1184,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [edi + 0x444], 0x66adc0 at 0x00483668"
NetWin,0x1760,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [ebx], 0x669d58 at 0x004836F9"
NetWin,0x1BA4,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [ebx + 0x444], 0x669d50 at 0x004836FF"
NetWin,0x220C,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [ecx], 0x669754 at 0x0048374B"
NetWin,0x2650,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [ecx + 0x444], 0x66974c at 0x00483751"
NetWin,0x2D58,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [ecx], 0x669754 at 0x0048371D"
NetWin,0x319C,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [ecx + 0x444], 0x66974c at 0x00483723"
NetWin,0x38B0,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [ecx], 0x6698c4 at 0x00483689"
NetWin,0x38B4,4,0,"??1NetWin@@QAE@XZ: mov edx, dword ptr [ebx - 0x24] at 0x0048368F"
NetWin,0x38C4,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [ebx - 0x14], 0 at 0x004836A6"
NetWin,0x38D8,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [edi + 0x2b98], 0x6693ac at 0x004836E9"
NetWin,0x38DC,4,0,"??1NetWin@@QAE@XZ: mov edx, dword ptr [edi + 0x2b9c] at 0x004836E3"
NetWin,0x38E0,4,0,"?on_key_down@NetWin@@QAEHH@Z: mov edx, dword ptr [esi + 0x38e0] at 0x00483327"
NetWin,0x3D24,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [ebx + 0x444], 0x66a030 at 0x0048362A"
NetWin,0x4F7C,4,0,"?draw_player_names@NetWin@@QAEXXZ: mov edx, dword ptr [esi] at 0x004808E1"
NetWin,0x53C0,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [ebx + 0x444], 0x66974c at 0x004835DB"
NetWin,0x5AC8,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [ebx], 0x669754 at 0x004835A6"
NetWin,0x5F0C,4,0,"??1NetWin@@QAE@XZ: mov dword ptr [ebx + 0x444], 0x66974c at 0x004835AC"
NetWin,0x7614,4,0,"?on_button_clicked@NetWin@@QAEXH@Z: mov dword ptr [edi + 0x7614], 0xffffffff at 0x0047B48C"
NetWin,0x7618,4,0,"?modal_callback@NetWin@@QAEHXZ: mov dword ptr [esi + 0x7618], eax at 0x004831D3"
NetWin,0x761C,4,0,"?close@NetWin@@QAEXXZ: mov dword ptr [esi + 0x761c], eax at 0x00481D56"
NetWin,0x7620,4,0,"?close@NetWin@@QAEXXZ: mov dword ptr [esi + 0x7620], eax at 0x00481D5C"
NetWin,0x7728,4,0,"?pick_map@NetWin@@QAEXXZ: mov eax, dword ptr [ebx + 0x7728] at 0x0047D37C"
NetWin,0x772C,4,0,"?get_player_color@NetWin@@QAEHH@Z: mov ebx, dword ptr [ecx + 0x772c] at 0x0047B385"
NetWin,0x7730,4,0,"?pick_map@NetWin@@QAEXXZ: mov ecx, dword ptr [ebx + 0x7730] at 0x0047D46F"
NewTechWin,0x0,4,0,"?on_link_clicked@NewTechWin@@QAEHHPAD@Z: mov eax, dword ptr [esi] at 0x00483901"
NewTechWin,0x16C,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [esi + 0x16c], 0x1a at 0x004842F7"
NewTechWin,0x444,4,0,"??0NewTechWin@@QAE@XZ: mov dword ptr [esi + 0x444], 0x66ce54 at 0x00484A60"
NewTechWin,0x474,4,0,"?on_redraw@NewTechWin@@QAEXXZ: mov edx, dword ptr [ecx] at 0x0048397B"
NewTechWin,0x478,4,0,"?on_redraw@NewTechWin@@QAEXXZ: mov eax, dword ptr [ecx + 4] at 0x00483980"
NewTechWin,0x47C,4,0,"?on_redraw@NewTechWin@@QAEXXZ: mov edx, dword ptr [ecx + 8] at 0x00483986"
NewTechWin,0x480,4,0,"?on_redraw@NewTechWin@@QAEXXZ: mov eax, dword ptr [ecx + 0xc] at 0x0048398C"
NewTechWin,0xA14,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [eax], 0 at 0x00483FB5"
NewTechWin,0xA18,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [eax + 4], 0 at 0x00483FBB"
NewTechWin,0xA1C,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [eax + 8], 0x226 at 0x00483FC2"
NewTechWin,0xA20,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [eax + 0xc], 0x258 at 0x00483FC9"
NewTechWin,0xA24,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx], edi at 0x0048402A"
NewTechWin,0xA28,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 4], edi at 0x0048402F"
NewTechWin,0xA2C,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 8], eax at 0x00484035"
NewTechWin,0xA30,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 0xc], ecx at 0x0048403B"
NewTechWin,0xA34,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx], edx at 0x00484047"
NewTechWin,0xA38,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 4], edi at 0x00484049"
NewTechWin,0xA3C,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 8], eax at 0x0048404C"
NewTechWin,0xA40,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 0xc], ecx at 0x0048404F"
NewTechWin,0xA44,4,0,"?on_redraw@NewTechWin@@QAEXXZ: mov eax, dword ptr [edx] at 0x00483CED"
NewTechWin,0xA48,4,0,"?on_redraw@NewTechWin@@QAEXXZ: mov ecx, dword ptr [edx + 4] at 0x00483CF2"
NewTechWin,0xA4C,4,0,"?on_redraw@NewTechWin@@QAEXXZ: mov ecx, dword ptr [edx + 8] at 0x00483CFB"
NewTechWin,0xA50,4,0,"?on_redraw@NewTechWin@@QAEXXZ: mov edx, dword ptr [edx + 0xc] at 0x00483D01"
NewTechWin,0xA54,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx], edx at 0x004840BD"
NewTechWin,0xA58,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 4], edi at 0x004840BF"
NewTechWin,0xA5C,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 8], eax at 0x004840C2"
NewTechWin,0xA60,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 0xc], ecx at 0x004840C5"
NewTechWin,0xA64,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ecx], ebx at 0x0048419C"
NewTechWin,0xA68,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ecx + 4], ebx at 0x004841A1"
NewTechWin,0xA6C,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ecx + 8], ebx at 0x004841A7"
NewTechWin,0xA70,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ecx + 0xc], edx at 0x004841B9"
NewTechWin,0xA74,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx], edx at 0x00484103"
NewTechWin,0xA78,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 4], edi at 0x00484105"
NewTechWin,0xA7C,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 8], eax at 0x00484108"
NewTechWin,0xA80,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 0xc], ecx at 0x0048410B"
NewTechWin,0xA84,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [eax], edx at 0x0048420B"
NewTechWin,0xA88,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [eax + 4], edx at 0x00484217"
NewTechWin,0xA8C,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [eax + 8], edx at 0x0048421D"
NewTechWin,0xA90,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [eax + 0xc], ecx at 0x0048422C"
NewTechWin,0xA94,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx], edx at 0x00484097"
NewTechWin,0xA98,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 4], edi at 0x0048409C"
NewTechWin,0xA9C,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 8], eax at 0x0048409F"
NewTechWin,0xAA0,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 0xc], ecx at 0x004840A2"
NewTechWin,0xAA4,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [edx], ebx at 0x00484152"
NewTechWin,0xAA8,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [edx + 4], ebx at 0x00484157"
NewTechWin,0xAAC,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [edx + 8], ebx at 0x0048415D"
NewTechWin,0xAB0,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [edx + 0xc], eax at 0x00484163"
NewTechWin,0xAB4,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx], edx at 0x004840E0"
NewTechWin,0xAB8,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 4], edi at 0x004840E2"
NewTechWin,0xABC,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 8], eax at 0x004840E5"
NewTechWin,0xAC0,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 0xc], ecx at 0x004840E8"
NewTechWin,0xAC4,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [edx], ebx at 0x004841CD"
NewTechWin,0xAC8,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [edx + 4], ebx at 0x004841D5"
NewTechWin,0xACC,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [edx + 8], ebx at 0x004841DE"
NewTechWin,0xAD0,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [edx + 0xc], ebx at 0x004841F0"
NewTechWin,0xAD4,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx], edx at 0x00484126"
NewTechWin,0xAD8,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 4], edi at 0x00484131"
NewTechWin,0xADC,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 8], eax at 0x0048413A"
NewTechWin,0xAE0,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [ebx + 0xc], ecx at 0x0048413D"
NewTechWin,0xAE4,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [esi + 0xae4], ecx at 0x004842B4"
NewTechWin,0xAE8,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [eax + 4], edx at 0x004842C0"
NewTechWin,0xAEC,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [eax + 8], ecx at 0x004842C9"
NewTechWin,0xAF0,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [eax + 0xc], edx at 0x004842CE"
NewTechWin,0xAF4,4,0,"?on_redraw@NewTechWin@@QAEXXZ: mov eax, dword ptr [ebx] at 0x004839BD"
NewTechWin,0xAF8,4,0,"?on_redraw@NewTechWin@@QAEXXZ: mov ecx, dword ptr [ebx + 4] at 0x004839C2"
NewTechWin,0xAFC,4,0,"?on_redraw@NewTechWin@@QAEXXZ: mov edx, dword ptr [ebx + 8] at 0x004839CB"
NewTechWin,0xB00,4,0,"?on_redraw@NewTechWin@@QAEXXZ: mov ebx, dword ptr [ebx + 0xc] at 0x004839D7"
NewTechWin,0xB04,4,0,"?exec@NewTechWin@@QAEXHH@Z: mov dword ptr [edx], ecx at 0x00484291"
