address,end_address,size,body_ranges,name,binary_kind,recovery_state,ida9_relation,ida9_address,ida9_end_address,ida9_size,ida9_body_ranges,ida9_name,ghidra_relation,ghidra_address,ghidra_end_address,ghidra_size,ghidra_body_ranges,ghidra_name
0x005ABD10,0x005ABD1C,12,0x005ABD10-0x005ABD1C,?kill_auto_save@@YAXXZ,game,source_complete,exact,0x005ABD10,0x005ABD1C,12,0x005ABD10-0x005ABD1C,sub_5ABD10,exact,0x005ABD10,0x005ABD1C,12,0x005ABD10-0x005ABD1C,FUN_005abd10
0x005ABD20,0x005ABE39,281,0x005ABD20-0x005ABE39,?auto_save@@YAXXZ,game,source_complete,exact,0x005ABD20,0x005ABE39,281,0x005ABD20-0x005ABE39,sub_5ABD20,exact,0x005ABD20,0x005ABE39,281,0x005ABD20-0x005ABE39,FUN_005abd20
0x005ABE40,0x005ABEBF,127,0x005ABE40-0x005ABEBF,?load_undo@@YAXH@Z,game,source_complete,exact,0x005ABE40,0x005ABEBF,127,0x005ABE40-0x005ABEBF,sub_5ABE40,exact,0x005ABE40,0x005ABEBF,127,0x005ABE40-0x005ABEBF,FUN_005abe40
0x005ABEC0,0x005ABF14,84,0x005ABEC0-0x005ABF14,?wipe_undo@@YAXXZ,game,source_complete,exact,0x005ABEC0,0x005ABF14,84,0x005ABEC0-0x005ABF14,sub_5ABEC0,exact,0x005ABEC0,0x005ABF14,84,0x005ABEC0-0x005ABF14,FUN_005abec0
0x005ABF20,0x005ABFEF,207,0x005ABF20-0x005ABFEF,?auto_undo@@YAXXZ,game,source_complete,exact,0x005ABF20,0x005ABFEF,207,0x005ABF20-0x005ABFEF,sub_5ABF20,exact,0x005ABF20,0x005ABFEF,207,0x005ABF20-0x005ABFEF,FUN_005abf20
0x005ABFF0,0x005AC051,97,0x005ABFF0-0x005AC051,?get_rating@@YAHHH@Z,game,unrecovered,exact,0x005ABFF0,0x005AC051,97,0x005ABFF0-0x005AC051,sub_5ABFF0,exact,0x005ABFF0,0x005AC051,97,0x005ABFF0-0x005AC051,FUN_005abff0
0x005AC060,0x005AC10B,171,0x005AC060-0x005AC10B,?is_objective@@YAHH@Z,game,source_complete,exact,0x005AC060,0x005AC10B,171,0x005AC060-0x005AC10B,sub_5AC060,exact,0x005AC060,0x005AC10B,171,0x005AC060-0x005AC10B,FUN_005ac060
0x005AC110,0x005AC599,1161,0x005AC110-0x005AC599,?num_objectives@@YAHHH@Z,game,source_complete,exact,0x005AC110,0x005AC599,1161,0x005AC110-0x005AC599,sub_5AC110,exact,0x005AC110,0x005AC599,1161,0x005AC110-0x005AC599,FUN_005ac110
0x005AC5A0,0x005AC62F,143,0x005AC5A0-0x005AC62F,?most_objectives@@YAHPAHPAH@Z,game,unrecovered,exact,0x005AC5A0,0x005AC62F,143,0x005AC5A0-0x005AC62F,sub_5AC5A0,exact,0x005AC5A0,0x005AC62F,143,0x005AC5A0-0x005AC62F,FUN_005ac5a0
0x005AC630,0x005AC67A,74,0x005AC630-0x005AC67A,?transcending@@YAHH@Z,game,source_complete,missing,,,,,,exact,0x005AC630,0x005AC67A,74,0x005AC630-0x005AC67A,FUN_005ac630
0x005AC680,0x005AC68F,15,0x005AC680-0x005AC68F,?ascending@@YAHH@Z,game,source_complete,exact,0x005AC680,0x005AC68F,15,0x005AC680-0x005AC68F,sub_5AC680,exact,0x005AC680,0x005AC68F,15,0x005AC680-0x005AC68F,FUN_005ac680
0x005AC690,0x005ACBD6,1350,0x005AC690-0x005ACBD6,?rankings@@YAXH@Z,game,source_complete,exact,0x005AC690,0x005ACBD6,1350,0x005AC690-0x005ACBD6,sub_5AC690,exact,0x005AC690,0x005ACBD6,1350,0x005AC690-0x005ACBD6,FUN_005ac690
0x005ACBE0,0x005AD3AD,1997,0x005ACBE0-0x005AD3AD,?compute_score@@YAXHPAHPAHH@Z,game,unrecovered,exact,0x005ACBE0,0x005AD3AD,1997,0x005ACBE0-0x005AD3AD,sub_5ACBE0,exact,0x005ACBE0,0x005AD3AD,1997,0x005ACBE0-0x005AD3AD,FUN_005acbe0
0x005AD3B0,0x005AD3BB,11,0x005AD3B0-0x005AD3BB,?on_left_click@ReplayWin@@QAEXHH@Z,game,source_complete,exact,0x005AD3B0,0x005AD3BB,11,0x005AD3B0-0x005AD3BB,sub_5AD3B0,missing,,,,,
0x005AD3C0,0x005AD3CB,11,0x005AD3C0-0x005AD3CB,?on_right_click@ReplayWin@@QAEXHH@Z,game,source_complete,exact,0x005AD3C0,0x005AD3CB,11,0x005AD3C0-0x005AD3CB,sub_5AD3C0,missing,,,,,
0x005AD3D0,0x005AD3D3,3,0x005AD3D0-0x005AD3D3,?on_left_double_click@ReplayWin@@QAEXHH@Z,game,source_complete,exact,0x005AD3D0,0x005AD3D3,3,0x005AD3D0-0x005AD3D3,nullsub_216,missing,,,,,
0x005AD3E0,0x005AD3E3,3,0x005AD3E0-0x005AD3E3,?on_right_double_click@ReplayWin@@QAEXHH@Z,game,source_complete,exact,0x005AD3E0,0x005AD3E3,3,0x005AD3E0-0x005AD3E3,nullsub_217,missing,,,,,
0x005AD3F0,0x005AD3F3,3,0x005AD3F0-0x005AD3F3,?on_mouse_move@ReplayWin@@QAEXHH@Z,game,source_complete,exact,0x005AD3F0,0x005AD3F3,3,0x005AD3F0-0x005AD3F3,nullsub_218,missing,,,,,
0x005AD400,0x005AD403,3,0x005AD400-0x005AD403,?on_right_down@ReplayWin@@QAEXHH@Z,game,source_complete,exact,0x005AD400,0x005AD403,3,0x005AD400-0x005AD403,nullsub_219,missing,,,,,
0x005AD410,0x005AD413,3,0x005AD410-0x005AD413,?on_left_down@ReplayWin@@QAEXHH@Z,game,source_complete,exact,0x005AD410,0x005AD413,3,0x005AD410-0x005AD413,nullsub_220,missing,,,,,
0x005AD420,0x005AD423,3,0x005AD420-0x005AD423,?on_left_up@ReplayWin@@QAEXHH@Z,game,source_complete,exact,0x005AD420,0x005AD423,3,0x005AD420-0x005AD423,nullsub_221,missing,,,,,
0x005AD430,0x005AD43B,11,0x005AD430-0x005AD43B,?on_button_clicked@ReplayWin@@QAEXH@Z,game,source_complete,exact,0x005AD430,0x005AD43B,11,0x005AD430-0x005AD43B,sub_5AD430,missing,,,,,
0x005AD440,0x005AD450,16,0x005AD440-0x005AD450,?on_key_click@ReplayWin@@QAEHHH@Z,game,source_complete,exact,0x005AD440,0x005AD450,16,0x005AD440-0x005AD450,sub_5AD440,missing,,,,,
0x005AD450,0x005AD470,32,0x005AD450-0x005AD470,sub_5ad450,game,source_complete,missing,,,,,,missing,,,,,
0x005AD470,0x005AD4C0,80,0x005AD470-0x005AD4C0,sub_5ad470,game,unrecovered,missing,,,,,,start_only,0x005AD470,0x005AD4BB,75,0x005AD470-0x005AD4BB,FUN_005ad470
0x005AD4C0,0x005AD500,64,0x005AD4C0-0x005AD500,sub_5ad4c0,game,source_complete,missing,,,,,,exact,0x005AD4C0,0x005AD500,64,0x005AD4C0-0x005AD500,FUN_005ad4c0
0x005AD500,0x005AD560,96,0x005AD500-0x005AD560,sub_5ad500,game,unrecovered,missing,,,,,,start_only,0x005AD500,0x005AD552,82,0x005AD500-0x005AD552,FUN_005ad500
0x005AD560,0x005AD607,167,0x005AD560-0x005AD607,?make_bases@ReplayWin@@QAEXXZ,game,unrecovered,exact,0x005AD560,0x005AD607,167,0x005AD560-0x005AD607,sub_5AD560,exact,0x005AD560,0x005AD607,167,0x005AD560-0x005AD607,FUN_005ad560
0x005AD610,0x005AD71F,271,0x005AD610-0x005AD71F,?on_redraw@ReplayWin@@QAEXXZ,game,unrecovered,exact,0x005AD610,0x005AD71F,271,0x005AD610-0x005AD71F,sub_5AD610,exact,0x005AD610,0x005AD71F,271,0x005AD610-0x005AD71F,FUN_005ad610
0x005AD720,0x005AD99A,634,0x005AD720-0x005AD99A,?init@ReplayWin@@QAEXXZ,game,unrecovered,exact,0x005AD720,0x005AD99A,634,0x005AD720-0x005AD99A,sub_5AD720,exact,0x005AD720,0x005AD99A,634,0x005AD720-0x005AD99A,FUN_005ad720
0x005AD9A0,0x005AD9E0,64,0x005AD9A0-0x005AD9E0,?close@ReplayWin@@QAEXXZ,game,unrecovered,missing,,,,,,start_only,0x005AD9A0,0x005AD9D2,50,0x005AD9A0-0x005AD9D2,FUN_005ad9a0
0x005AD9E0,0x005ADBCC,492,0x005AD9E0-0x005ADBCC,?timer_callback@ReplayWin@@QAEXXZ,game,unrecovered,exact,0x005AD9E0,0x005ADBCC,492,0x005AD9E0-0x005ADBCC,sub_5AD9E0,exact,0x005AD9E0,0x005ADBCC,492,0x005AD9E0-0x005ADBCC,FUN_005ad9e0
0x005ADBD0,0x005ADBE1,17,0x005ADBD0-0x005ADBE1,?timer_callback_daemon@ReplayWin@@QAAXH@Z,game,unrecovered,exact,0x005ADBD0,0x005ADBE1,17,0x005ADBD0-0x005ADBE1,sub_5ADBD0,exact,0x005ADBD0,0x005ADBE1,17,0x005ADBD0-0x005ADBE1,FUN_005adbd0
0x005ADBF0,0x005ADE7B,951,0x004210D0-0x004210E7;0x005ADBF0-0x005ADE7B;0x00662240-0x00662355,?show_replay@@YAXXZ,game,unrecovered,exact,0x005ADBF0,0x005ADE7B,951,0x004210D0-0x004210E7;0x005ADBF0-0x005ADE7B;0x00662240-0x00662355,sub_5ADBF0,entry_range,0x005ADBF0,0x005ADE7B,651,0x005ADBF0-0x005ADE7B,FUN_005adbf0
0x005ADE80,0x005ADF03,131,0x005ADE80-0x005ADF03,?replay_base@@YAXHHHH@Z,game,unrecovered,exact,0x005ADE80,0x005ADF03,131,0x005ADE80-0x005ADF03,sub_5ADE80,exact,0x005ADE80,0x005ADF03,131,0x005ADE80-0x005ADF03,FUN_005ade80
0x005ADF10,0x005AE0A8,667,0x004210D0-0x004210E7;0x005ADF10-0x005AE0A8;0x00662360-0x0066244C,??1ReplayWin@@QAE@XZ,game,original_dependency,exact,0x005ADF10,0x005AE0A8,667,0x004210D0-0x004210E7;0x005ADF10-0x005AE0A8;0x00662360-0x0066244C,sub_5ADF10,entry_range,0x005ADF10,0x005AE0A8,408,0x005ADF10-0x005AE0A8,FUN_005adf10
0x005AE0B0,0x005AE0D1,33,0x005AE0B0-0x005AE0D1,??_GReplayWin@@UAEPAXI@Z,game,source_complete,exact,0x005AE0B0,0x005AE0D1,33,0x005AE0B0-0x005AE0D1,sub_5AE0B0,exact,0x005AE0B0,0x005AE0D1,33,0x005AE0B0-0x005AE0D1,FUN_005ae0b0
0x005AE0E0,0x005AE0EB,11,0x005AE0E0-0x005AE0EB,??3ReplayWin@@SAXPAXI@Z,game,source_complete,missing,,,,,,missing,,,,,
0x005AE0F0,0x005AE106,22,0x005AE0F0-0x005AE106,??__Eg_CRASH_LANDING_WAVE@@YAXXZ,game,source_complete,exact,0x005AE0F0,0x005AE106,22,0x005AE0F0-0x005AE106,sub_5AE0F0,missing,,,,,
0x005AE110,0x005AE11A,10,0x005AE110-0x005AE11A,??__Fg_CRASH_LANDING_WAVE@@YAXXZ,game,source_complete,exact,0x005AE110,0x005AE11A,10,0x005AE110-0x005AE11A,unknown_libname_283,missing,,,,,
0x005AE120,0x005AED43,3800,0x005AE120-0x005AED43;0x00662450-0x00662705,?crash_landing@@YAXH@Z,game,unrecovered,exact,0x005AE120,0x005AED43,3800,0x005AE120-0x005AED43;0x00662450-0x00662705,sub_5AE120,entry_range,0x005AE120,0x005AED43,3107,0x005AE120-0x005AED43,FUN_005ae120
0x005AED50,0x005AEDE0,144,0x005AED50-0x005AEDE0,?get_plan@@YAHHH@Z,game,source_complete,missing,,,,,,start_only,0x005AED50,0x005AEDD4,132,0x005AED50-0x005AEDD4,FUN_005aed50
0x005AEDE0,0x005B0412,5682,0x005AEDE0-0x005B0412,?time_warp@@YAXXZ,game,unrecovered,exact,0x005AEDE0,0x005B0412,5682,0x005AEDE0-0x005B0412,sub_5AEDE0,exact,0x005AEDE0,0x005B0412,5682,0x005AEDE0-0x005B0412,FUN_005aede0
0x005B0420,0x005B0A2C,1548,0x005B0420-0x005B0A2C,?balance@@YAXXZ,game,unrecovered,exact,0x005B0420,0x005B0A2C,1548,0x005B0420-0x005B0A2C,sub_5B0420,exact,0x005B0420,0x005B0A2C,1548,0x005B0420-0x005B0A2C,FUN_005b0420
0x005B0A30,0x005B0D69,825,0x005B0A30-0x005B0D69,?scenario_setup@@YAXXZ,game,unrecovered,exact,0x005B0A30,0x005B0D69,825,0x005B0A30-0x005B0D69,sub_5B0A30,exact,0x005B0A30,0x005B0D69,825,0x005B0A30-0x005B0D69,FUN_005b0a30
0x005B0D70,0x005B0DF3,131,0x005B0D70-0x005B0DF3,?compute_faction_modifiers@@YAXH@Z,game,source_complete,exact,0x005B0D70,0x005B0DF3,131,0x005B0D70-0x005B0DF3,sub_5B0D70,exact,0x005B0D70,0x005B0DF3,131,0x005B0D70-0x005B0DF3,FUN_005b0d70
0x005B0E00,0x005B337C,9596,0x005B0E00-0x005B337C,?setup_player@@YAHHHH@Z,game,unrecovered,exact,0x005B0E00,0x005B337C,9596,0x005B0E00-0x005B337C,sub_5B0E00,exact,0x005B0E00,0x005B337C,9596,0x005B0E00-0x005B337C,FUN_005b0e00
0x005B3380,0x005B38C6,1350,0x005B3380-0x005B38C6,?eliminate_player@@YAHHH@Z,game,unrecovered,exact,0x005B3380,0x005B38C6,1350,0x005B3380-0x005B38C6,sub_5B3380,exact,0x005B3380,0x005B38C6,1350,0x005B3380-0x005B38C6,FUN_005b3380
0x005B38D0,0x005B3919,73,0x005B38D0-0x005B3919,?clear_scenario@@YAXXZ,game,source_complete,exact,0x005B38D0,0x005B3919,73,0x005B38D0-0x005B3919,sub_5B38D0,exact,0x005B38D0,0x005B3919,73,0x005B38D0-0x005B3919,FUN_005b38d0
0x005B3920,0x005B4201,2273,0x005B3920-0x005B4201,?setup_game@@YAXH@Z,game,unrecovered,exact,0x005B3920,0x005B4201,2273,0x005B3920-0x005B4201,sub_5B3920,exact,0x005B3920,0x005B4201,2273,0x005B3920-0x005B4201,FUN_005b3920
0x005B4210,0x005B44C9,697,0x005B4210-0x005B44C9,?social_calc@@YAXPAHPAHHHH@Z,game,source_complete,exact,0x005B4210,0x005B44C9,697,0x005B4210-0x005B44C9,sub_5B4210,exact,0x005B4210,0x005B44C9,697,0x005B4210-0x005B44C9,FUN_005b4210
0x005B44D0,0x005B4550,128,0x005B44D0-0x005B4550,?social_upkeep@@YAXH@Z,game,source_complete,exact,0x005B44D0,0x005B4550,128,0x005B44D0-0x005B4550,sub_5B44D0,exact,0x005B44D0,0x005B4550,128,0x005B44D0-0x005B4550,FUN_005b44d0
0x005B4550,0x005B45F8,168,0x005B4550-0x005B45F8,?social_upheaval@@YAHHPAH@Z,game,source_complete,exact,0x005B4550,0x005B45F8,168,0x005B4550-0x005B45F8,sub_5B4550,exact,0x005B4550,0x005B45F8,168,0x005B4550-0x005B45F8,FUN_005b4550
0x005B4600,0x005B4721,289,0x005B4600-0x005B4721,?social_set@@YAXH@Z,game,original_dependency,exact,0x005B4600,0x005B4721,289,0x005B4600-0x005B4721,sub_5B4600,exact,0x005B4600,0x005B4721,289,0x005B4600-0x005B4721,FUN_005b4600
0x005B4730,0x005B4786,86,0x005B4730-0x005B4786,?society_avail@@YAHHHH@Z,game,source_complete,exact,0x005B4730,0x005B4786,86,0x005B4730-0x005B4786,sub_5B4730,exact,0x005B4730,0x005B4786,86,0x005B4730-0x005B4786,FUN_005b4730
0x005B4790,0x005B5612,3714,0x005B4790-0x005B5612,?social_ai@@YAXHHHHHPAH@Z,game,source_complete,exact,0x005B4790,0x005B5612,3714,0x005B4790-0x005B5612,sub_5B4790,exact,0x005B4790,0x005B5612,3714,0x005B4790-0x005B5612,FUN_005b4790
0x005B5620,0x005B5688,104,0x005B5620-0x005B5688,?social_select@@YAXH@Z,game,unrecovered,exact,0x005B5620,0x005B5688,104,0x005B5620-0x005B5688,sub_5B5620,exact,0x005B5620,0x005B5688,104,0x005B5620-0x005B5688,FUN_005b5620
0x005B5690,0x005B56F5,101,0x005B5690-0x005B56F5,?sort@@YAXHPAHPAH@Z,game,source_complete,exact,0x005B5690,0x005B56F5,101,0x005B5690-0x005B56F5,sub_5B5690,exact,0x005B5690,0x005B56F5,101,0x005B5690-0x005B56F5,FUN_005b5690
0x005B5700,0x005B57CA,202,0x005B5700-0x005B57CA,sub_5b5700,game,source_complete,exact,0x005B5700,0x005B57CA,202,0x005B5700-0x005B57CA,sub_5B5700,exact,0x005B5700,0x005B57CA,202,0x005B5700-0x005B57CA,FUN_005b5700
0x005B57D0,0x005B58D2,258,0x005B57D0-0x005B58D2,?spot_base@@YAXHH@Z,game,source_complete,exact,0x005B57D0,0x005B58D2,258,0x005B57D0-0x005B58D2,sub_5B57D0,exact,0x005B57D0,0x005B58D2,258,0x005B57D0-0x005B58D2,FUN_005b57d0
0x005B58E0,0x005B5A61,385,0x005B58E0-0x005B5A61,?spot_stack@@YAXHH@Z,game,source_complete,exact,0x005B58E0,0x005B5A61,385,0x005B58E0-0x005B5A61,sub_5B58E0,exact,0x005B58E0,0x005B5A61,385,0x005B58E0-0x005B5A61,FUN_005b58e0
0x005B5A70,0x005B5AC5,85,0x005B5A70-0x005B5AC5,?unspot_stack@@YAXH@Z,game,unrecovered,exact,0x005B5A70,0x005B5AC5,85,0x005B5A70-0x005B5AC5,sub_5B5A70,exact,0x005B5A70,0x005B5AC5,85,0x005B5A70-0x005B5AC5,FUN_005b5a70
0x005B5AD0,0x005B5E05,821,0x005B5AD0-0x005B5E05,?spot_loc@@YAXHHH@Z,game,source_complete,exact,0x005B5AD0,0x005B5E05,821,0x005B5AD0-0x005B5E05,sub_5B5AD0,exact,0x005B5AD0,0x005B5E05,821,0x005B5AD0-0x005B5E05,FUN_005b5ad0
0x005B5E10,0x005B5EA0,144,0x005B5E10-0x005B5EA0,sub_5b5e10,game,unrecovered,missing,,,,,,start_only,0x005B5E10,0x005B5E98,136,0x005B5E10-0x005B5E98,FUN_005b5e10
0x005B5EA0,0x005B6060,448,0x005B5EA0-0x005B6060,?want_to_wake@@YAHHHH@Z,game,source_complete,exact,0x005B5EA0,0x005B6060,448,0x005B5EA0-0x005B6060,sub_5B5EA0,exact,0x005B5EA0,0x005B6060,448,0x005B5EA0-0x005B6060,FUN_005b5ea0
0x005B6060,0x005B619A,314,0x005B6060-0x005B619A,?wake_stack@@YAXH@Z,game,source_complete,exact,0x005B6060,0x005B619A,314,0x005B6060-0x005B619A,sub_5B6060,exact,0x005B6060,0x005B619A,314,0x005B6060-0x005B619A,FUN_005b6060
0x005B61A0,0x005B6259,185,0x005B61A0-0x005B6259,sub_5b61a0,game,unrecovered,missing,,,,,,exact,0x005B61A0,0x005B6259,185,0x005B61A0-0x005B6259,FUN_005b61a0
0x005B6260,0x005B8AE2,10370,0x005B6260-0x005B8AE2,?spot_all@@YAXHH@Z,game,unrecovered,exact,0x005B6260,0x005B8AE2,10370,0x005B6260-0x005B8AE2,sub_5B6260,exact,0x005B6260,0x005B8AE2,10370,0x005B6260-0x005B8AE2,FUN_005b6260
0x005B8AF0,0x005B8B5D,109,0x005B8AF0-0x005B8B5D,?stack_put@@YAXHHH@Z,game,source_complete,exact,0x005B8AF0,0x005B8B5D,109,0x005B8AF0-0x005B8B5D,sub_5B8AF0,exact,0x005B8AF0,0x005B8B5D,109,0x005B8AF0-0x005B8B5D,FUN_005b8af0
0x005B8B60,0x005B8C8D,301,0x005B8B60-0x005B8C8D,?stack_sort@@YAXH@Z,game,source_complete,exact,0x005B8B60,0x005B8C8D,301,0x005B8B60-0x005B8C8D,sub_5B8B60,exact,0x005B8B60,0x005B8C8D,301,0x005B8B60-0x005B8C8D,FUN_005b8b60
0x005B8C90,0x005B8E0A,378,0x005B8C90-0x005B8E0A,?stack_sort_2@@YAXH@Z,game,source_complete,exact,0x005B8C90,0x005B8E0A,378,0x005B8C90-0x005B8E0A,sub_5B8C90,exact,0x005B8C90,0x005B8E0A,378,0x005B8C90-0x005B8E0A,FUN_005b8c90
0x005B8E10,0x005B8ED9,201,0x005B8E10-0x005B8ED9,?stack_fix@@YAHH@Z,game,source_complete,exact,0x005B8E10,0x005B8ED9,201,0x005B8E10-0x005B8ED9,sub_5B8E10,exact,0x005B8E10,0x005B8ED9,201,0x005B8E10-0x005B8ED9,FUN_005b8e10
0x005B8EE0,0x005B950F,1583,0x005B8EE0-0x005B950F,?stack_veh@@YAHHH@Z,game,source_complete,exact,0x005B8EE0,0x005B950F,1583,0x005B8EE0-0x005B950F,sub_5B8EE0,exact,0x005B8EE0,0x005B950F,1583,0x005B8EE0-0x005B950F,FUN_005b8ee0
0x005B9510,0x005B9577,103,0x005B9510-0x005B9577,?stack_kill@@YAXH@Z,game,unrecovered,exact,0x005B9510,0x005B9577,103,0x005B9510-0x005B9577,sub_5B9510,exact,0x005B9510,0x005B9577,103,0x005B9510-0x005B9577,FUN_005b9510
0x005B9580,0x005B9BB8,1592,0x005B9580-0x005B9BB8,?stack_check@@YAHHHHHH@Z,game,source_complete,exact,0x005B9580,0x005B9BB8,1592,0x005B9580-0x005B9BB8,sub_5B9580,exact,0x005B9580,0x005B9BB8,1592,0x005B9580-0x005B9BB8,FUN_005b9580
0x005B9C10,0x005B9C26,22,0x005B9C10-0x005B9C26,??__Eg_WAVE_GENERAL@@YAXXZ,game,source_complete,exact,0x005B9C10,0x005B9C26,22,0x005B9C10-0x005B9C26,sub_5B9C10,missing,,,,,
0x005B9C30,0x005B9C3A,10,0x005B9C30-0x005B9C3A,??__Fg_WAVE_GENERAL@@YAXXZ,game,source_complete,exact,0x005B9C30,0x005B9C3A,10,0x005B9C30-0x005B9C3A,unknown_libname_284,missing,,,,,
0x005B9C40,0x005B9EF0,688,0x005B9C40-0x005B9EF0,?say_tech@@YAXPADHH@Z,game,source_complete,exact,0x005B9C40,0x005B9EF0,688,0x005B9C40-0x005B9EF0,sub_5B9C40,exact,0x005B9C40,0x005B9EF0,688,0x005B9C40-0x005B9EF0,FUN_005b9c40
0x005B9EF0,0x005B9F16,38,0x005B9EF0-0x005B9F16,?tech_name@@YAPADHH@Z,game,source_complete,exact,0x005B9EF0,0x005B9F16,38,0x005B9EF0-0x005B9F16,sub_5B9EF0,exact,0x005B9EF0,0x005B9F16,38,0x005B9EF0-0x005B9F16,FUN_005b9ef0
0x005B9F20,0x005B9F89,105,0x005B9F20-0x005B9F89,?has_tech@@YA_NHH@Z,game,source_complete,exact,0x005B9F20,0x005B9F89,105,0x005B9F20-0x005B9F89,sub_5B9F20,exact,0x005B9F20,0x005B9F89,105,0x005B9F20-0x005B9F89,FUN_005b9f20
0x005B9F90,0x005B9FE0,80,0x005B9F90-0x005B9FE0,?tech_recurse@@YAHHH@Z,game,source_complete,exact,0x005B9F90,0x005B9FE0,80,0x005B9F90-0x005B9FE0,sub_5B9F90,exact,0x005B9F90,0x005B9FE0,80,0x005B9F90-0x005B9FE0,FUN_005b9f90
0x005B9FE0,0x005BA02C,76,0x005B9FE0-0x005BA02C,?tech_category@@YAHH@Z,game,source_complete,exact,0x005B9FE0,0x005BA02C,76,0x005B9FE0-0x005BA02C,sub_5B9FE0,exact,0x005B9FE0,0x005BA02C,76,0x005B9FE0-0x005BA02C,FUN_005b9fe0
0x005BA030,0x005BA0DD,173,0x005BA030-0x005BA0DD,?redundant@@YAHHH@Z,game,source_complete,exact,0x005BA030,0x005BA0DD,173,0x005BA030-0x005BA0DD,sub_5BA030,exact,0x005BA030,0x005BA0DD,173,0x005BA030-0x005BA0DD,FUN_005ba030
0x005BA0E0,0x005BA90A,2090,0x005BA0E0-0x005BA90A,?facility_avail@@YAHHHHH@Z,game,source_complete,exact,0x005BA0E0,0x005BA90A,2090,0x005BA0E0-0x005BA90A,sub_5BA0E0,exact,0x005BA0E0,0x005BA90A,2090,0x005BA0E0-0x005BA90A,FUN_005ba0e0
0x005BA910,0x005BAB39,553,0x005BA910-0x005BAB39,?veh_avail@@YAHHHH@Z,game,source_complete,exact,0x005BA910,0x005BAB39,553,0x005BA910-0x005BAB39,sub_5BA910,exact,0x005BA910,0x005BAB39,553,0x005BA910-0x005BAB39,FUN_005ba910
0x005BAB40,0x005BAC13,211,0x005BAB40-0x005BAC13,?terrain_avail@@YAHHHH@Z,game,source_complete,exact,0x005BAB40,0x005BAC13,211,0x005BAB40-0x005BAC13,sub_5BAB40,exact,0x005BAB40,0x005BAC13,211,0x005BAB40-0x005BAC13,FUN_005bab40
0x005BAC20,0x005BADBF,415,0x005BAC20-0x005BADBF,?tech_avail@@YAHHH@Z,game,source_complete,exact,0x005BAC20,0x005BADBF,415,0x005BAC20-0x005BADBF,sub_5BAC20,exact,0x005BAC20,0x005BADBF,415,0x005BAC20-0x005BADBF,FUN_005bac20
0x005BADC0,0x005BAE54,148,0x005BADC0-0x005BAE54,?tech_secret@@YAXHH@Z,game,unrecovered,missing,,,,,,exact,0x005BADC0,0x005BAE54,148,0x005BADC0-0x005BAE54,FUN_005badc0
0x005BAE60,0x005BAFFB,411,0x005BAE60-0x005BAFFB,?tech_effects@@YAXH@Z,game,source_complete,exact,0x005BAE60,0x005BAFFB,411,0x005BAE60-0x005BAFFB,sub_5BAE60,exact,0x005BAE60,0x005BAFFB,411,0x005BAE60-0x005BAFFB,FUN_005bae60
0x005BB000,0x005BCB55,7779,0x005BB000-0x005BCB55;0x00662710-0x00662A1E,?tech_achieved@@YAXHHHH@Z,game,unrecovered,exact,0x005BB000,0x005BCB55,7779,0x005BB000-0x005BCB55;0x00662710-0x00662A1E,sub_5BB000,entry_range,0x005BB000,0x005BCB55,6997,0x005BB000-0x005BCB55,FUN_005bb000
0x005BCB60,0x005BCBDB,123,0x005BCB60-0x005BCBDB,?tech_is_preq@@YAHHHH@Z,game,source_complete,exact,0x005BCB60,0x005BCBDB,123,0x005BCB60-0x005BCBDB,sub_5BCB60,exact,0x005BCB60,0x005BCBDB,123,0x005BCB60-0x005BCBDB,FUN_005bcb60
0x005BCBE0,0x005BDC05,4133,0x005BCBE0-0x005BDC05,?tech_val@@YAHHHH@Z,game,source_complete,exact,0x005BCBE0,0x005BDC05,4133,0x005BCBE0-0x005BDC05,sub_5BCBE0,exact,0x005BCBE0,0x005BDC05,4133,0x005BCBE0-0x005BDC05,FUN_005bcbe0
0x005BDC10,0x005BDD64,340,0x005BDC10-0x005BDD64,?tech_ai@@YAHH@Z,game,source_complete,exact,0x005BDC10,0x005BDD64,340,0x005BDC10-0x005BDD64,sub_5BDC10,exact,0x005BDC10,0x005BDD64,340,0x005BDC10-0x005BDD64,FUN_005bdc10
0x005BDD70,0x005BDD8E,30,0x005BDD70-0x005BDD8E,?tech_mil@@YAHH@Z,game,source_complete,exact,0x005BDD70,0x005BDD8E,30,0x005BDD70-0x005BDD8E,sub_5BDD70,exact,0x005BDD70,0x005BDD8E,30,0x005BDD70-0x005BDD8E,FUN_005bdd70
0x005BDD90,0x005BDDB1,33,0x005BDD90-0x005BDDB1,?tech_tech@@YAHH@Z,game,source_complete,exact,0x005BDD90,0x005BDDB1,33,0x005BDD90-0x005BDDB1,sub_5BDD90,exact,0x005BDD90,0x005BDDB1,33,0x005BDD90-0x005BDDB1,FUN_005bdd90
0x005BDDC0,0x005BDDE1,33,0x005BDDC0-0x005BDDE1,?tech_infra@@YAHH@Z,game,source_complete,exact,0x005BDDC0,0x005BDDE1,33,0x005BDDC0-0x005BDDE1,sub_5BDDC0,exact,0x005BDDC0,0x005BDDE1,33,0x005BDDC0-0x005BDDE1,FUN_005bddc0
